Geschlecht,Jahr,Monat,AlterVon,AlterBis,Anzahl
 2            ,              2021         ,              2            ,              15           ,              29           ,              87
 2            ,              2021         ,              3            ,              15           ,              29           ,              79
 2            ,              2021         ,              4            ,              15           ,              29           ,              99
 2            ,              2021         ,              5            ,              15           ,              29           ,              88
 2            ,              2021         ,              6            ,              15           ,              29           ,              100
 2            ,              2021         ,              7            ,              15           ,              29           ,              88
 2            ,              2021         ,              8            ,              15           ,              29           ,              90
 2            ,              2021         ,              9            ,              15           ,              29           ,              100
 2            ,              2021         ,              1            ,              30           ,              34           ,              74
 2            ,              2021         ,              2            ,              30           ,              34           ,              58
 2            ,              2021         ,              3            ,              30           ,              34           ,              84
 2            ,              2021         ,              4            ,              30           ,              34           ,              75
 2            ,              2021         ,              5            ,              30           ,              34           ,              80
 2            ,              2021         ,              6            ,              30           ,              34           ,              60
 2            ,              2021         ,              7            ,              30           ,              34           ,              77
 2            ,              2021         ,              8            ,              30           ,              34           ,              76
 2            ,              2021         ,              9            ,              30           ,              34           ,              91
 2            ,              2021         ,              1            ,              35           ,              39           ,              118
 2            ,              2021         ,              2            ,              35           ,              39           ,              115
 2            ,              2021         ,              3            ,              35           ,              39           ,              124
 2            ,              2021         ,              4            ,              35           ,              39           ,              107
 2            ,              2021         ,              5            ,              35           ,              39           ,              141
 2            ,              2021         ,              6            ,              35           ,              39           ,              109
 2            ,              2021         ,              7            ,              35           ,              39           ,              96
 2            ,              2021         ,              8            ,              35           ,              39           ,              101
 2            ,              2021         ,              9            ,              35           ,              39           ,              112
 2            ,              2021         ,              1            ,              40           ,              44           ,              178
 2            ,              2021         ,              2            ,              40           ,              44           ,              141
 2            ,              2021         ,              3            ,              40           ,              44           ,              171
 2            ,              2021         ,              4            ,              40           ,              44           ,              183
 2            ,              2021         ,              5            ,              40           ,              44           ,              186
 2            ,              2021         ,              6            ,              40           ,              44           ,              164
 2            ,              2021         ,              7            ,              40           ,              44           ,              180
 2            ,              2021         ,              8            ,              40           ,              44           ,              170
 2            ,              2021         ,              9            ,              40           ,              44           ,              169
 2            ,              2021         ,              1            ,              45           ,              49           ,              314
 2            ,              2021         ,              2            ,              45           ,              49           ,              267
 2            ,              2021         ,              3            ,              45           ,              49           ,              334
 2            ,              2021         ,              4            ,              45           ,              49           ,              292
 2            ,              2021         ,              5            ,              45           ,              49           ,              294
 2            ,              2021         ,              6            ,              45           ,              49           ,              273
 2            ,              2021         ,              7            ,              45           ,              49           ,              291
 2            ,              2021         ,              8            ,              45           ,              49           ,              277
 2            ,              2021         ,              9            ,              45           ,              49           ,              238
 2            ,              2021         ,              1            ,              50           ,              54           ,              677
 2            ,              2021         ,              2            ,              50           ,              54           ,              587
 2            ,              2021         ,              3            ,              50           ,              54           ,              625
 2            ,              2021         ,              4            ,              50           ,              54           ,              621
 2            ,              2021         ,              5            ,              50           ,              54           ,              626
 2            ,              2021         ,              6            ,              50           ,              54           ,              553
 2            ,              2021         ,              7            ,              50           ,              54           ,              584
 2            ,              2021         ,              8            ,              50           ,              54           ,              586
 2            ,              2021         ,              9            ,              50           ,              54           ,              599
 2            ,              2021         ,              1            ,              55           ,              59           ,              1180
 2            ,              2021         ,              2            ,              55           ,              59           ,              1008
 2            ,              2021         ,              3            ,              55           ,              59           ,              1072
 2            ,              2021         ,              4            ,              55           ,              59           ,              1081
 2            ,              2021         ,              5            ,              55           ,              59           ,              1041
 2            ,              2021         ,              6            ,              55           ,              59           ,              1006
 2            ,              2021         ,              7            ,              55           ,              59           ,              1079
 2            ,              2021         ,              8            ,              55           ,              59           ,              998
 2            ,              2021         ,              9            ,              55           ,              59           ,              1023
 2            ,              2021         ,              1            ,              60           ,              64           ,              1732
 2            ,              2021         ,              2            ,              60           ,              64           ,              1391
 2            ,              2021         ,              3            ,              60           ,              64           ,              1535
 2            ,              2021         ,              4            ,              60           ,              64           ,              1527
 2            ,              2021         ,              5            ,              60           ,              64           ,              1558
 2            ,              2021         ,              6            ,              60           ,              64           ,              1464
 2            ,              2021         ,              7            ,              60           ,              64           ,              1479
 2            ,              2021         ,              8            ,              60           ,              64           ,              1494
 2            ,              2021         ,              9            ,              60           ,              64           ,              1499
 2            ,              2021         ,              1            ,              65           ,              69           ,              2443
 2            ,              2021         ,              2            ,              65           ,              69           ,              1992
 2            ,              2021         ,              3            ,              65           ,              69           ,              2123
 2            ,              2021         ,              4            ,              65           ,              69           ,              2203
 2            ,              2021         ,              5            ,              65           ,              69           ,              2145
 2            ,              2021         ,              6            ,              65           ,              69           ,              1989
 2            ,              2021         ,              7            ,              65           ,              69           ,              1989
 2            ,              2021         ,              8            ,              65           ,              69           ,              1980
 2            ,              2021         ,              9            ,              65           ,              69           ,              2008
 2            ,              2021         ,              1            ,              70           ,              74           ,              3062
 2            ,              2021         ,              2            ,              70           ,              74           ,              2562
 2            ,              2021         ,              3            ,              70           ,              74           ,              2774
 2            ,              2021         ,              4            ,              70           ,              74           ,              2784
 2            ,              2021         ,              5            ,              70           ,              74           ,              2894
 2            ,              2021         ,              6            ,              70           ,              74           ,              2590
 2            ,              2021         ,              7            ,              70           ,              74           ,              2703
 2            ,              2021         ,              8            ,              70           ,              74           ,              2672
 2            ,              2021         ,              9            ,              70           ,              74           ,              2738
 2            ,              2021         ,              1            ,              75           ,              79           ,              5154
 2            ,              2021         ,              2            ,              75           ,              79           ,              4123
 2            ,              2021         ,              3            ,              75           ,              79           ,              4181
 2            ,              2021         ,              4            ,              75           ,              79           ,              4158
 2            ,              2021         ,              5            ,              75           ,              79           ,              4009
 2            ,              2021         ,              6            ,              75           ,              79           ,              3675
 2            ,              2021         ,              7            ,              75           ,              79           ,              3725
 2            ,              2021         ,              8            ,              75           ,              79           ,              3698
 2            ,              2021         ,              9            ,              75           ,              79           ,              3708
 2            ,              2021         ,              1            ,              80           ,              84           ,              10617
 2            ,              2021         ,              2            ,              80           ,              84           ,              7929
 2            ,              2021         ,              3            ,              80           ,              84           ,              7848
 2            ,              2021         ,              4            ,              80           ,              84           ,              7746
 2            ,              2021         ,              5            ,              80           ,              84           ,              7599
 2            ,              2021         ,              6            ,              80           ,              84           ,              7150
 2            ,              2021         ,              7            ,              80           ,              84           ,              7192
 2            ,              2021         ,              8            ,              80           ,              84           ,              7198
 2            ,              2021         ,              9            ,              80           ,              84           ,              7391
 2            ,              2021         ,              1            ,              85           ,              89           ,              11849
 2            ,              2021         ,              2            ,              85           ,              89           ,              8822
 2            ,              2021         ,              3            ,              85           ,              89           ,              8373
 2            ,              2021         ,              4            ,              85           ,              89           ,              8263
 2            ,              2021         ,              5            ,              85           ,              89           ,              8123
 2            ,              2021         ,              6            ,              85           ,              89           ,              8000
 2            ,              2021         ,              7            ,              85           ,              89           ,              7871
 2            ,              2021         ,              8            ,              85           ,              89           ,              8080
 2            ,              2021         ,              9            ,              85           ,              89           ,              8138
 2            ,              2021         ,              1            ,              90           ,              94           ,              10665
 2            ,              2021         ,              2            ,              90           ,              94           ,              7588
 2            ,              2021         ,              3            ,              90           ,              94           ,              7394
 2            ,              2021         ,              4            ,              90           ,              94           ,              7071
 2            ,              2021         ,              5            ,              90           ,              94           ,              7010
 2            ,              2021         ,              6            ,              90           ,              94           ,              6914
 2            ,              2021         ,              7            ,              90           ,              94           ,              6879
 2            ,              2021         ,              8            ,              90           ,              94           ,              6908
 2            ,              2021         ,              9            ,              90           ,              94           ,              6982
 2            ,              2021         ,              1            ,              95           ,              100          ,              5238
 2            ,              2021         ,              2            ,              95           ,              100          ,              3912
 2            ,              2021         ,              3            ,              95           ,              100          ,              3652
 2            ,              2021         ,              4            ,              95           ,              100          ,              3512
 2            ,              2021         ,              5            ,              95           ,              100          ,              3451
 2            ,              2021         ,              6            ,              95           ,              100          ,              3501
 2            ,              2021         ,              7            ,              95           ,              100          ,              3551
 2            ,              2021         ,              8            ,              95           ,              100          ,              3554
 2            ,              2021         ,              9            ,              95           ,              100          ,              3635
 2            ,              2020         ,              1            ,              0            ,              14           ,              120
 2            ,              2020         ,              2            ,              0            ,              14           ,              147
 2            ,              2020         ,              3            ,              0            ,              14           ,              142
 2            ,              2020         ,              4            ,              0            ,              14           ,              134
 2            ,              2020         ,              5            ,              0            ,              14           ,              123
 2            ,              2020         ,              6            ,              0            ,              14           ,              132
 2            ,              2020         ,              7            ,              0            ,              14           ,              122
 2            ,              2020         ,              8            ,              0            ,              14           ,              108
 2            ,              2020         ,              9            ,              0            ,              14           ,              123
 2            ,              2020         ,              10           ,              0            ,              14           ,              124
 2            ,              2020         ,              11           ,              0            ,              14           ,              123
 2            ,              2020         ,              12           ,              0            ,              14           ,              111
 2            ,              2020         ,              1            ,              15           ,              29           ,              97
 2            ,              2020         ,              2            ,              15           ,              29           ,              92
 2            ,              2020         ,              3            ,              15           ,              29           ,              98
 2            ,              2020         ,              4            ,              15           ,              29           ,              74
 2            ,              2020         ,              5            ,              15           ,              29           ,              92
 2            ,              2020         ,              6            ,              15           ,              29           ,              87
 2            ,              2020         ,              7            ,              15           ,              29           ,              87
 2            ,              2020         ,              8            ,              15           ,              29           ,              103
 2            ,              2020         ,              9            ,              15           ,              29           ,              94
 2            ,              2020         ,              10           ,              15           ,              29           ,              97
 2            ,              2020         ,              11           ,              15           ,              29           ,              91
 2            ,              2020         ,              12           ,              15           ,              29           ,              98
 2            ,              2020         ,              1            ,              30           ,              34           ,              72
 2            ,              2020         ,              2            ,              30           ,              34           ,              62
 2            ,              2020         ,              3            ,              30           ,              34           ,              85
 2            ,              2020         ,              4            ,              30           ,              34           ,              73
 2            ,              2020         ,              5            ,              30           ,              34           ,              63
 2            ,              2020         ,              6            ,              30           ,              34           ,              64
 2            ,              2020         ,              7            ,              30           ,              34           ,              88
 2            ,              2020         ,              8            ,              30           ,              34           ,              71
 2            ,              2020         ,              9            ,              30           ,              34           ,              82
 2            ,              2020         ,              10           ,              30           ,              34           ,              66
 2            ,              2020         ,              11           ,              30           ,              34           ,              60
 2            ,              2020         ,              12           ,              30           ,              34           ,              68
 2            ,              2020         ,              1            ,              35           ,              39           ,              142
 2            ,              2020         ,              2            ,              35           ,              39           ,              110
 2            ,              2020         ,              3            ,              35           ,              39           ,              98
 2            ,              2020         ,              4            ,              35           ,              39           ,              128
 2            ,              2020         ,              5            ,              35           ,              39           ,              116
 2            ,              2020         ,              6            ,              35           ,              39           ,              109
 2            ,              2020         ,              7            ,              35           ,              39           ,              107
 2            ,              2020         ,              8            ,              35           ,              39           ,              101
 2            ,              2020         ,              9            ,              35           ,              39           ,              96
 2            ,              2020         ,              10           ,              35           ,              39           ,              113
 2            ,              2020         ,              11           ,              35           ,              39           ,              109
 2            ,              2020         ,              12           ,              35           ,              39           ,              128
 2            ,              2020         ,              1            ,              40           ,              44           ,              178
 2            ,              2020         ,              2            ,              40           ,              44           ,              144
 2            ,              2020         ,              3            ,              40           ,              44           ,              186
 2            ,              2020         ,              4            ,              40           ,              44           ,              180
 2            ,              2020         ,              5            ,              40           ,              44           ,              169
 2            ,              2020         ,              6            ,              40           ,              44           ,              163
 2            ,              2020         ,              7            ,              40           ,              44           ,              170
 2            ,              2020         ,              8            ,              40           ,              44           ,              161
 2            ,              2020         ,              9            ,              40           ,              44           ,              160
 2            ,              2020         ,              10           ,              40           ,              44           ,              155
 2            ,              2020         ,              11           ,              40           ,              44           ,              158
 2            ,              2020         ,              12           ,              40           ,              44           ,              182
 2            ,              2020         ,              1            ,              45           ,              49           ,              331
 2            ,              2020         ,              2            ,              45           ,              49           ,              270
 2            ,              2020         ,              3            ,              45           ,              49           ,              305
 2            ,              2020         ,              4            ,              45           ,              49           ,              320
 2            ,              2020         ,              5            ,              45           ,              49           ,              298
 2            ,              2020         ,              6            ,              45           ,              49           ,              275
 2            ,              2020         ,              7            ,              45           ,              49           ,              291
 2            ,              2020         ,              8            ,              45           ,              49           ,              281
 2            ,              2020         ,              9            ,              45           ,              49           ,              287
 2            ,              2020         ,              10           ,              45           ,              49           ,              272
 2            ,              2020         ,              11           ,              45           ,              49           ,              282
 2            ,              2020         ,              12           ,              45           ,              49           ,              313
 2            ,              2020         ,              1            ,              50           ,              54           ,              715
 2            ,              2020         ,              2            ,              50           ,              54           ,              627
 2            ,              2020         ,              3            ,              50           ,              54           ,              660
 2            ,              2020         ,              4            ,              50           ,              54           ,              559
 2            ,              2020         ,              5            ,              50           ,              54           ,              589
 2            ,              2020         ,              6            ,              50           ,              54           ,              587
 2            ,              2020         ,              7            ,              50           ,              54           ,              597
 2            ,              2020         ,              8            ,              50           ,              54           ,              589
 2            ,              2020         ,              9            ,              50           ,              54           ,              560
 2            ,              2020         ,              10           ,              50           ,              54           ,              611
 2            ,              2020         ,              11           ,              50           ,              54           ,              557
 2            ,              2020         ,              12           ,              50           ,              54           ,              611
 2            ,              2020         ,              1            ,              55           ,              59           ,              1094
 2            ,              2020         ,              2            ,              55           ,              59           ,              1041
 2            ,              2020         ,              3            ,              55           ,              59           ,              1114
 2            ,              2020         ,              4            ,              55           ,              59           ,              1063
 2            ,              2020         ,              5            ,              55           ,              59           ,              1019
 2            ,              2020         ,              6            ,              55           ,              59           ,              1047
 2            ,              2020         ,              7            ,              55           ,              59           ,              1012
 2            ,              2020         ,              8            ,              55           ,              59           ,              999
 2            ,              2020         ,              9            ,              55           ,              59           ,              991
 2            ,              2020         ,              10           ,              55           ,              59           ,              1051
 2            ,              2020         ,              11           ,              55           ,              59           ,              1072
 2            ,              2020         ,              12           ,              55           ,              59           ,              1124
 2            ,              2020         ,              1            ,              60           ,              64           ,              1539
 2            ,              2020         ,              2            ,              60           ,              64           ,              1500
 2            ,              2020         ,              3            ,              60           ,              64           ,              1520
 2            ,              2020         ,              4            ,              60           ,              64           ,              1417
 2            ,              2020         ,              5            ,              60           ,              64           ,              1450
 2            ,              2020         ,              6            ,              60           ,              64           ,              1344
 2            ,              2020         ,              7            ,              60           ,              64           ,              1398
 2            ,              2020         ,              8            ,              60           ,              64           ,              1498
 2            ,              2020         ,              9            ,              60           ,              64           ,              1427
 2            ,              2020         ,              10           ,              60           ,              64           ,              1499
 2            ,              2020         ,              11           ,              60           ,              64           ,              1442
 2            ,              2020         ,              12           ,              60           ,              64           ,              1727
 2            ,              2020         ,              1            ,              65           ,              69           ,              2111
 2            ,              2020         ,              2            ,              65           ,              69           ,              2027
 2            ,              2020         ,              3            ,              65           ,              69           ,              2191
 2            ,              2020         ,              4            ,              65           ,              69           ,              2024
 2            ,              2020         ,              5            ,              65           ,              69           ,              1966
 2            ,              2020         ,              6            ,              65           ,              69           ,              1824
 2            ,              2020         ,              7            ,              65           ,              69           ,              1872
 2            ,              2020         ,              8            ,              65           ,              69           ,              2044
 2            ,              2020         ,              9            ,              65           ,              69           ,              1898
 2            ,              2020         ,              10           ,              65           ,              69           ,              2097
 2            ,              2020         ,              11           ,              65           ,              69           ,              1965
 2            ,              2020         ,              12           ,              65           ,              69           ,              2352
 2            ,              2020         ,              1            ,              70           ,              74           ,              2583
 2            ,              2020         ,              2            ,              70           ,              74           ,              2465
 2            ,              2020         ,              3            ,              70           ,              74           ,              2717
 2            ,              2020         ,              4            ,              70           ,              74           ,              2539
 2            ,              2020         ,              5            ,              70           ,              74           ,              2402
 2            ,              2020         ,              6            ,              70           ,              74           ,              2330
 2            ,              2020         ,              7            ,              70           ,              74           ,              2333
 2            ,              2020         ,              8            ,              70           ,              74           ,              2501
 2            ,              2020         ,              9            ,              70           ,              74           ,              2448
 2            ,              2020         ,              10           ,              70           ,              74           ,              2507
 2            ,              2020         ,              11           ,              70           ,              74           ,              2663
 2            ,              2020         ,              12           ,              70           ,              74           ,              3276
 2            ,              2020         ,              1            ,              75           ,              79           ,              4667
 2            ,              2020         ,              2            ,              75           ,              79           ,              4555
 2            ,              2020         ,              3            ,              75           ,              79           ,              4737
 2            ,              2020         ,              4            ,              75           ,              79           ,              4583
 2            ,              2020         ,              5            ,              75           ,              79           ,              4143
 2            ,              2020         ,              6            ,              75           ,              79           ,              3798
 2            ,              2020         ,              7            ,              75           ,              79           ,              4073
 2            ,              2020         ,              8            ,              75           ,              79           ,              4160
 2            ,              2020         ,              9            ,              75           ,              79           ,              3985
 2            ,              2020         ,              10           ,              75           ,              79           ,              4157
 2            ,              2020         ,              11           ,              75           ,              79           ,              4458
 2            ,              2020         ,              12           ,              75           ,              79           ,              5240
 2            ,              2020         ,              1            ,              80           ,              84           ,              8024
 2            ,              2020         ,              2            ,              80           ,              84           ,              7713
 2            ,              2020         ,              3            ,              80           ,              84           ,              8237
 2            ,              2020         ,              4            ,              80           ,              84           ,              8047
 2            ,              2020         ,              5            ,              80           ,              84           ,              6989
 2            ,              2020         ,              6            ,              80           ,              84           ,              6716
 2            ,              2020         ,              7            ,              80           ,              84           ,              6930
 2            ,              2020         ,              8            ,              80           ,              84           ,              7545
 2            ,              2020         ,              9            ,              80           ,              84           ,              7095
 2            ,              2020         ,              10           ,              80           ,              84           ,              7524
 2            ,              2020         ,              11           ,              80           ,              84           ,              8248
 2            ,              2020         ,              12           ,              80           ,              84           ,              10807
 2            ,              2020         ,              1            ,              85           ,              89           ,              8782
 2            ,              2020         ,              2            ,              85           ,              89           ,              8149
 2            ,              2020         ,              3            ,              85           ,              89           ,              9040
 2            ,              2020         ,              4            ,              85           ,              89           ,              8771
 2            ,              2020         ,              5            ,              85           ,              89           ,              8019
 2            ,              2020         ,              6            ,              85           ,              89           ,              7433
 2            ,              2020         ,              7            ,              85           ,              89           ,              7473
 2            ,              2020         ,              8            ,              85           ,              89           ,              8173
 2            ,              2020         ,              9            ,              85           ,              89           ,              7743
 2            ,              2020         ,              10           ,              85           ,              89           ,              8248
 2            ,              2020         ,              11           ,              85           ,              89           ,              9152
 2            ,              2020         ,              12           ,              85           ,              89           ,              12197
 2            ,              2020         ,              1            ,              90           ,              94           ,              8180
 2            ,              2020         ,              2            ,              90           ,              94           ,              7581
 2            ,              2020         ,              3            ,              90           ,              94           ,              8440
 2            ,              2020         ,              4            ,              90           ,              94           ,              7988
 2            ,              2020         ,              5            ,              90           ,              94           ,              6967
 2            ,              2020         ,              6            ,              90           ,              94           ,              6583
 2            ,              2020         ,              7            ,              90           ,              94           ,              6789
 2            ,              2020         ,              8            ,              90           ,              94           ,              7617
