"";"Jahr";"Kw";"AlterVon";"Geschlecht";"Mortality"
"702";2017;26;30;"männlich";0,9715
"703";2017;27;30;"männlich";1,7936
"704";2017;28;30;"männlich";1,121
"705";2017;29;30;"männlich";1,1583
"706";2017;30;30;"männlich";1,4573
"707";2017;31;30;"männlich";1,5694
"708";2017;32;30;"männlich";0,8968
"709";2017;33;30;"männlich";1,2331
"710";2017;34;30;"männlich";1,3452
"711";2017;35;30;"männlich";0,9341
"712";2017;36;30;"männlich";1,3078
"713";2017;37;30;"männlich";0,8968
"714";2017;38;30;"männlich";1,2704
"715";2017;39;30;"männlich";1,2704
"716";2017;40;30;"männlich";1,0836
"717";2017;41;30;"männlich";1,0836
"718";2017;42;30;"männlich";1,2331
"719";2017;43;30;"männlich";1,3825
"720";2017;44;30;"männlich";1,1957
"721";2017;45;30;"männlich";1,0462
"722";2017;46;30;"männlich";1,3452
"723";2017;47;30;"männlich";1,3825
"724";2017;48;30;"männlich";1,0836
"725";2017;49;30;"männlich";1,0836
"726";2017;50;30;"männlich";1,3452
"727";2017;51;30;"männlich";0,9715
"728";2017;52;30;"männlich";1,0836
"729";2017;1;35;"männlich";1,9158
"730";2017;2;35;"männlich";1,5639
"731";2017;3;35;"männlich";1,4466
"732";2017;4;35;"männlich";1,4857
"733";2017;5;35;"männlich";1,5248
"734";2017;6;35;"männlich";2,5023
"735";2017;7;35;"männlich";2,1113
"736";2017;8;35;"männlich";2,1113
"737";2017;9;35;"männlich";1,7203
"738";2017;10;35;"männlich";2,0722
"739";2017;11;35;"männlich";1,9549
"740";2017;12;35;"männlich";1,7985
"741";2017;13;35;"männlich";1,994
"742";2017;14;35;"männlich";1,8767
"743";2017;15;35;"männlich";1,7985
"744";2017;16;35;"männlich";1,5639
"745";2017;17;35;"männlich";1,7594
"746";2017;18;35;"männlich";2,0331
"747";2017;19;35;"männlich";2,3459
"748";2017;20;35;"männlich";1,994
"749";2017;21;35;"männlich";2,1504
"750";2017;22;35;"männlich";1,9158
"751";2017;23;35;"männlich";1,9158
"752";2017;24;35;"männlich";1,6812
"753";2017;25;35;"männlich";1,5639
"754";2017;26;35;"männlich";1,9549
"755";2017;27;35;"männlich";1,7594
"756";2017;28;35;"männlich";1,6812
"757";2017;29;35;"männlich";1,8376
"758";2017;30;35;"männlich";1,4857
"759";2017;31;35;"männlich";1,8767
"760";2017;32;35;"männlich";1,8767
"761";2017;33;35;"männlich";2,1895
"762";2017;34;35;"männlich";1,4857
"763";2017;35;35;"männlich";1,8767
"764";2017;36;35;"männlich";2,1504
"765";2017;37;35;"männlich";1,5248
"766";2017;38;35;"männlich";2,1895
"767";2017;39;35;"männlich";1,603
"768";2017;40;35;"männlich";1,8376
"769";2017;41;35;"männlich";1,8376
"770";2017;42;35;"männlich";2,1895
"771";2017;43;35;"männlich";2,1504
"772";2017;44;35;"männlich";2,0722
"773";2017;45;35;"männlich";1,4075
"774";2017;46;35;"männlich";2,1504
"775";2017;47;35;"männlich";1,994
"776";2017;48;35;"männlich";1,994
"777";2017;49;35;"männlich";1,7985
"778";2017;50;35;"männlich";1,603
"779";2017;51;35;"männlich";1,603
"780";2017;52;35;"männlich";2,2677
"781";2017;1;40;"männlich";3,1708
"782";2017;2;40;"männlich";2,9649
"783";2017;3;40;"männlich";1,9766
"784";2017;4;40;"männlich";2,7178
"785";2017;5;40;"männlich";3,0885
"786";2017;6;40;"männlich";2,6767
"787";2017;7;40;"männlich";3,2532
"788";2017;8;40;"männlich";3,5826
"789";2017;9;40;"männlich";2,8002
"790";2017;10;40;"männlich";2,3472
"791";2017;11;40;"männlich";3,4591
"792";2017;12;40;"männlich";2,5943
"793";2017;13;40;"männlich";2,3884
"794";2017;14;40;"männlich";2,3472
"795";2017;15;40;"männlich";2,6767
"796";2017;16;40;"männlich";2,2237
"797";2017;17;40;"männlich";3,3355
"798";2017;18;40;"männlich";3,1708
"799";2017;19;40;"männlich";2,9649
"800";2017;20;40;"männlich";3,1296
"801";2017;21;40;"männlich";2,6767
"802";2017;22;40;"männlich";2,6767
"803";2017;23;40;"männlich";2,6767
"804";2017;24;40;"männlich";2,5119
"805";2017;25;40;"männlich";2,8414
"806";2017;26;40;"männlich";2,5119
"807";2017;27;40;"männlich";2,8414
"808";2017;28;40;"männlich";2,3472
"809";2017;29;40;"männlich";2,759
"810";2017;30;40;"männlich";2,5943
"811";2017;31;40;"männlich";3,0885
"812";2017;32;40;"männlich";2,3884
"813";2017;33;40;"männlich";3,2532
"814";2017;34;40;"männlich";2,7178
"815";2017;35;40;"männlich";2,8002
"816";2017;36;40;"männlich";2,306
"817";2017;37;40;"männlich";2,5119
"818";2017;38;40;"männlich";2,3472
"819";2017;39;40;"männlich";2,2649
"820";2017;40;40;"männlich";2,8826
"821";2017;41;40;"männlich";2,4296
"822";2017;42;40;"männlich";2,759
"823";2017;43;40;"männlich";2,5119
"824";2017;44;40;"männlich";2,9237
"825";2017;45;40;"männlich";2,5119
"826";2017;46;40;"männlich";2,1413
"827";2017;47;40;"männlich";2,7178
"828";2017;48;40;"männlich";2,6767
"829";2017;49;40;"männlich";2,4708
"830";2017;50;40;"männlich";2,306
"831";2017;51;40;"männlich";2,8002
"832";2017;52;40;"männlich";2,7178
"833";2017;1;45;"männlich";5,6912
"834";2017;2;45;"männlich";4,8375
"835";2017;3;45;"männlich";4,964
"836";2017;4;45;"männlich";4,3949
"837";2017;5;45;"männlich";4,4265
"838";2017;6;45;"männlich";5,6596
"839";2017;7;45;"männlich";4,553
"840";2017;8;45;"männlich";5,3434
"841";2017;9;45;"männlich";5,8177
"842";2017;10;45;"männlich";4,2368
"843";2017;11;45;"männlich";4,4897
"844";2017;12;45;"männlich";4,964
"845";2017;13;45;"männlich";5,0905
"846";2017;14;45;"männlich";4,3
"847";2017;15;45;"männlich";5,3434
"848";2017;16;45;"männlich";3,9522
"849";2017;17;45;"männlich";5,2802
"850";2017;18;45;"männlich";5,0588
"851";2017;19;45;"männlich";4,4581
"852";2017;20;45;"männlich";4,5213
"853";2017;21;45;"männlich";4,4581
"854";2017;22;45;"männlich";4,553
"855";2017;23;45;"männlich";4,7427
"856";2017;24;45;"männlich";4,4265
"857";2017;25;45;"männlich";5,4699
"858";2017;26;45;"männlich";3,7941
"859";2017;27;45;"männlich";4,8059
"860";2017;28;45;"männlich";3,9206
"861";2017;29;45;"männlich";4,0155
"862";2017;30;45;"männlich";4,4897
"863";2017;31;45;"männlich";4,5213
"864";2017;32;45;"männlich";4,7743
"865";2017;33;45;"männlich";4,4581
"866";2017;34;45;"männlich";3,6044
"867";2017;35;45;"männlich";3,7625
"868";2017;36;45;"männlich";4,5846
"869";2017;37;45;"männlich";4,2368
"870";2017;38;45;"männlich";4,553
"871";2017;39;45;"männlich";4,6162
"872";2017;40;45;"männlich";4,553
"873";2017;41;45;"männlich";3,8257
"874";2017;42;45;"männlich";4,1735
"875";2017;43;45;"männlich";4,5213
"876";2017;44;45;"männlich";3,2566
"877";2017;45;45;"männlich";4,1735
"878";2017;46;45;"männlich";4,7427
"879";2017;47;45;"männlich";4,4897
"880";2017;48;45;"männlich";4,8375
"881";2017;49;45;"männlich";4,1419
"882";2017;50;45;"männlich";3,9522
"883";2017;51;45;"männlich";3,7941
"884";2017;52;45;"männlich";4,0787
"885";2017;1;50;"männlich";8,7344
"886";2017;2;50;"männlich";8,5926
"887";2017;3;50;"männlich";8,5076
"888";2017;4;50;"männlich";7,9688
"889";2017;5;50;"männlich";9,8971
"890";2017;6;50;"männlich";8,5926
"891";2017;7;50;"männlich";8,9329
"892";2017;8;50;"männlich";8,224
"893";2017;9;50;"männlich";7,9971
"894";2017;10;50;"männlich";8,4225
"895";2017;11;50;"männlich";7,6568
"896";2017;12;50;"männlich";7,9971
"897";2017;13;50;"männlich";8,1389
"898";2017;14;50;"männlich";8,0822
"899";2017;15;50;"männlich";7,0613
"900";2017;16;50;"männlich";7,8837
"901";2017;17;50;"männlich";7,6001
"902";2017;18;50;"männlich";8,7628
"903";2017;19;50;"männlich";7,8553
"904";2017;20;50;"männlich";8,7912
"905";2017;21;50;"männlich";8,4508
"906";2017;22;50;"männlich";8,5643
"907";2017;23;50;"männlich";7,3165
"908";2017;24;50;"männlich";7,5434
"909";2017;25;50;"männlich";7,7702
"910";2017;26;50;"männlich";7,0329
"911";2017;27;50;"männlich";7,6284
"912";2017;28;50;"männlich";7,9404
"913";2017;29;50;"männlich";7,3732
"914";2017;30;50;"männlich";7,7702
"915";2017;31;50;"männlich";7,7419
"916";2017;32;50;"männlich";6,4941
"917";2017;33;50;"männlich";7,6568
"918";2017;34;50;"männlich";8,224
"919";2017;35;50;"männlich";7,827
"920";2017;36;50;"männlich";8,1956
"921";2017;37;50;"männlich";8,3941
"922";2017;38;50;"männlich";7,6001
"923";2017;39;50;"männlich";7,0896
"924";2017;40;50;"männlich";8,1956
"925";2017;41;50;"männlich";7,827
"926";2017;42;50;"männlich";8,7061
"927";2017;43;50;"männlich";8,1956
"928";2017;44;50;"männlich";8,2523
"929";2017;45;50;"männlich";7,5717
"930";2017;46;50;"männlich";8,8479
"931";2017;47;50;"männlich";8,2523
"932";2017;48;50;"männlich";9,018
"933";2017;49;50;"männlich";7,7702
"934";2017;50;50;"männlich";7,5717
"935";2017;51;50;"männlich";7,2314
"936";2017;52;50;"männlich";7,4299
"937";2017;1;55;"männlich";15,9111
"938";2017;2;55;"männlich";16,1365
"939";2017;3;55;"männlich";15,75
"940";2017;4;55;"männlich";14,9448
"941";2017;5;55;"männlich";17,2316
"942";2017;6;55;"männlich";15,3313
"943";2017;7;55;"männlich";16,1365
"944";2017;8;55;"männlich";15,4924
"945";2017;9;55;"männlich";14,6227
"946";2017;10;55;"männlich";15,0736
"947";2017;11;55;"männlich";15,0736
"948";2017;12;55;"männlich";15,2347
"949";2017;13;55;"männlich";14,7516
"950";2017;14;55;"männlich";14,0108
"951";2017;15;55;"männlich";14,4939
"952";2017;16;55;"männlich";13,7531
"953";2017;17;55;"männlich";14,5261
"954";2017;18;55;"männlich";13,592
"955";2017;19;55;"männlich";14,0108
"956";2017;20;55;"männlich";13,7209
"957";2017;21;55;"männlich";13,3988
"958";2017;22;55;"männlich";13,8819
"959";2017;23;55;"männlich";14,6549
"960";2017;24;55;"männlich";13,6565
"961";2017;25;55;"männlich";15,2991
"962";2017;26;55;"männlich";13,7209
"963";2017;27;55;"männlich";13,2377
"964";2017;28;55;"männlich";12,2715
"965";2017;29;55;"männlich";14,2684
"966";2017;30;55;"männlich";13,5276
"967";2017;31;55;"männlich";13,1411
"968";2017;32;55;"männlich";12,6902
"969";2017;33;55;"männlich";12,0782
"970";2017;34;55;"männlich";12,5614
"971";2017;35;55;"männlich";13,4632
"972";2017;36;55;"männlich";14,2684
"973";2017;37;55;"männlich";12,9157
"974";2017;38;55;"männlich";12,4003
"975";2017;39;55;"männlich";14,1074
"976";2017;40;55;"männlich";14,3328
"977";2017;41;55;"männlich";13,1411
"978";2017;42;55;"männlich";14,2684
"979";2017;43;55;"männlich";13,0767
"980";2017;44;55;"männlich";13,1733
"981";2017;45;55;"männlich";13,0445
"982";2017;46;55;"männlich";14,0108
"983";2017;47;55;"männlich";13,4954
"984";2017;48;55;"männlich";14,0752
"985";2017;49;55;"männlich";13,8497
"986";2017;50;55;"männlich";13,6887
"987";2017;51;55;"männlich";13,6887
"988";2017;52;55;"männlich";13,0767
"989";2017;1;60;"männlich";25,0635
"990";2017;2;60;"männlich";26,4236
"991";2017;3;60;"männlich";25,9573
"992";2017;4;60;"männlich";26,2681
"993";2017;5;60;"männlich";25,4521
"994";2017;6;60;"männlich";26,4236
"995";2017;7;60;"männlich";26,035
"996";2017;8;60;"männlich";25,2578
"997";2017;9;60;"männlich";23,7035
"998";2017;10;60;"männlich";22,46
"999";2017;11;60;"männlich";23,1983
"1000";2017;12;60;"männlich";21,4886
"1001";2017;13;60;"männlich";20,9445
"1002";2017;14;60;"männlich";22,0714
"1003";2017;15;60;"männlich";22,3434
"1004";2017;16;60;"männlich";20,6337
"1005";2017;17;60;"männlich";25,9184
"1006";2017;18;60;"männlich";22,46
"1007";2017;19;60;"männlich";22,7709
"1008";2017;20;60;"männlich";21,6828
"1009";2017;21;60;"männlich";21,644
"1010";2017;22;60;"männlich";23,3537
"1011";2017;23;60;"männlich";21,8383
"1012";2017;24;60;"männlich";20,828
"1013";2017;25;60;"männlich";23,0817
"1014";2017;26;60;"männlich";21,7994
"1015";2017;27;60;"männlich";20,4782
"1016";2017;28;60;"männlich";21,4886
"1017";2017;29;60;"männlich";22,8486
"1018";2017;30;60;"männlich";21,5274
"1019";2017;31;60;"männlich";23,3926
"1020";2017;32;60;"männlich";22,3823
"1021";2017;33;60;"männlich";23,3537
"1022";2017;34;60;"männlich";21,372
"1023";2017;35;60;"männlich";20,7891
"1024";2017;36;60;"männlich";20,4394
"1025";2017;37;60;"männlich";19,6234
"1026";2017;38;60;"männlich";23,004
"1027";2017;39;60;"männlich";20,4782
"1028";2017;40;60;"männlich";22,3046
"1029";2017;41;60;"männlich";22,6154
"1030";2017;42;60;"männlich";21,6051
"1031";2017;43;60;"männlich";23,2372
"1032";2017;44;60;"männlich";22,8097
"1033";2017;45;60;"männlich";22,7709
"1034";2017;46;60;"männlich";24,2086
"1035";2017;47;60;"männlich";22,7709
"1036";2017;48;60;"männlich";23,5092
"1037";2017;49;60;"männlich";21,6828
"1038";2017;50;60;"männlich";23,6258
"1039";2017;51;60;"männlich";25,5298
"1040";2017;52;60;"männlich";23,9366
"1041";2017;1;65;"männlich";37,7754
"1042";2017;2;65;"männlich";39,1931
"1043";2017;3;65;"männlich";39,1931
"1044";2017;4;65;"männlich";35,9918
"1045";2017;5;65;"männlich";42,6688
"1046";2017;6;65;"männlich";38,1412
"1047";2017;7;65;"männlich";36,9064
"1048";2017;8;65;"männlich";40,4736
"1049";2017;9;65;"männlich";38,0498
"1050";2017;10;65;"männlich";36,5863
"1051";2017;11;65;"männlich";35,443
"1052";2017;12;65;"männlich";35,443
"1053";2017;13;65;"männlich";35,9003
"1054";2017;14;65;"männlich";34,3454
"1055";2017;15;65;"männlich";32,699
"1056";2017;16;65;"männlich";31,5557
"1057";2017;17;65;"männlich";33,7051
"1058";2017;18;65;"männlich";35,946
"1059";2017;19;65;"männlich";34,4368
"1060";2017;20;65;"männlich";34,757
"1061";2017;21;65;"männlich";33,2935
"1062";2017;22;65;"männlich";33,7509
"1063";2017;23;65;"männlich";31,6014
"1064";2017;24;65;"männlich";31,0983
"1065";2017;25;65;"männlich";33,3393
"1066";2017;26;65;"männlich";34,2997
"1067";2017;27;65;"männlich";33,2935
"1068";2017;28;65;"männlich";32,013
"1069";2017;29;65;"männlich";35,3058
"1070";2017;30;65;"männlich";31,8301
"1071";2017;31;65;"männlich";34,8484
"1072";2017;32;65;"männlich";32,3331
"1073";2017;33;65;"männlich";33,6137
"1074";2017;34;65;"männlich";32,8362
"1075";2017;35;65;"männlich";32,6533
"1076";2017;36;65;"männlich";31,4642
"1077";2017;37;65;"männlich";34,4368
"1078";2017;38;65;"männlich";32,4703
"1079";2017;39;65;"männlich";32,2417
"1080";2017;40;65;"männlich";31,6014
"1081";2017;41;65;"männlich";36,3119
"1082";2017;42;65;"männlich";36,9979
"1083";2017;43;65;"männlich";35,3515
"1084";2017;44;65;"männlich";34,1167
"1085";2017;45;65;"männlich";33,7966
"1086";2017;46;65;"männlich";35,946
"1087";2017;47;65;"männlich";36,2204
"1088";2017;48;65;"männlich";36,9979
"1089";2017;49;65;"männlich";35,946
"1090";2017;50;65;"männlich";33,8423
"1091";2017;51;65;"männlich";35,26
"1092";2017;52;65;"männlich";37,7296
"1093";2017;1;70;"männlich";58,9887
"1094";2017;2;70;"männlich";61,8648
"1095";2017;3;70;"männlich";58,2844
"1096";2017;4;70;"männlich";62,217
"1097";2017;5;70;"männlich";64,33
"1098";2017;6;70;"männlich";64,3887
"1099";2017;7;70;"männlich";60,8083
"1100";2017;8;70;"männlich";60,1626
"1101";2017;9;70;"männlich";57,404
"1102";2017;10;70;"männlich";55,1735
"1103";2017;11;70;"männlich";53,8235
"1104";2017;12;70;"männlich";51,417
"1105";2017;13;70;"männlich";48,1301
"1106";2017;14;70;"männlich";50,1844
"1107";2017;15;70;"männlich";48,4823
"1108";2017;16;70;"männlich";49,9496
"1109";2017;17;70;"männlich";55,3496
"1110";2017;18;70;"männlich";49,6562
"1111";2017;19;70;"männlich";50,7714
"1112";2017;20;70;"männlich";50,4192
"1113";2017;21;70;"männlich";47,3084
"1114";2017;22;70;"männlich";50,4192
"1115";2017;23;70;"männlich";47,0736
"1116";2017;24;70;"männlich";45,254
"1117";2017;25;70;"männlich";49,1279
"1118";2017;26;70;"männlich";48,3649
"1119";2017;27;70;"männlich";49,2453
"1120";2017;28;70;"männlich";46,8388
"1121";2017;29;70;"männlich";49,5975
"1122";2017;30;70;"männlich";46,7214
"1123";2017;31;70;"männlich";47,3084
"1124";2017;32;70;"männlich";48,4823
"1125";2017;33;70;"männlich";46,0171
"1126";2017;34;70;"männlich";47,6018
"1127";2017;35;70;"männlich";47,3084
"1128";2017;36;70;"männlich";45,4888
"1129";2017;37;70;"männlich";46,2518
"1130";2017;38;70;"männlich";51,0649
"1131";2017;39;70;"männlich";47,5431
"1132";2017;40;70;"männlich";47,954
"1133";2017;41;70;"männlich";48,1301
"1134";2017;42;70;"männlich";51,2409
"1135";2017;43;70;"männlich";49,5975
"1136";2017;44;70;"männlich";48,1888
"1137";2017;45;70;"männlich";47,7779
"1138";2017;46;70;"männlich";51,8279
"1139";2017;47;70;"männlich";53,0605
"1140";2017;48;70;"männlich";52,3562
"1141";2017;49;70;"männlich";53,4714
"1142";2017;50;70;"männlich";53,0605
"1143";2017;51;70;"männlich";52,2388
"1144";2017;52;70;"männlich";48,6584
"1145";2017;1;75;"männlich";91,1077
"1146";2017;2;75;"männlich";96,8052
"1147";2017;3;75;"männlich";96,8052
"1148";2017;4;75;"männlich";95,096
"1149";2017;5;75;"männlich";101,2078
"1150";2017;6;75;"männlich";98,5663
"1151";2017;7;75;"männlich";103,0206
"1152";2017;8;75;"männlich";95,6657
"1153";2017;9;75;"männlich";92,0401
"1154";2017;10;75;"männlich";83,3903
"1155";2017;11;75;"männlich";83,701
"1156";2017;12;75;"männlich";80,9041
"1157";2017;13;75;"männlich";84,0118
"1158";2017;14;75;"männlich";74,3261
"1159";2017;15;75;"männlich";75,5692
"1160";2017;16;75;"männlich";75,9317
"1161";2017;17;75;"männlich";78,6251
"1162";2017;18;75;"männlich";75,2066
"1163";2017;19;75;"männlich";79,7128
"1164";2017;20;75;"männlich";75,9317
"1165";2017;21;75;"männlich";73,342
"1166";2017;22;75;"männlich";76,5015
"1167";2017;23;75;"männlich";69,1466
"1168";2017;24;75;"männlich";74,6887
"1169";2017;25;75;"männlich";74,8958
"1170";2017;26;75;"männlich";71,9953
"1171";2017;27;75;"männlich";74,5851
"1172";2017;28;75;"männlich";69,302
"1173";2017;29;75;"männlich";77,3302
"1174";2017;30;75;"männlich";74,0671
"1175";2017;31;75;"männlich";74,4815
"1176";2017;32;75;"männlich";70,1825
"1177";2017;33;75;"männlich";69,302
"1178";2017;34;75;"männlich";68,5768
"1179";2017;35;75;"männlich";68,8876
"1180";2017;36;75;"männlich";70,8558
"1181";2017;37;75;"männlich";75,88
"1182";2017;38;75;"männlich";72,9794
"1183";2017;39;75;"männlich";78,8841
"1184";2017;40;75;"männlich";73,9635
"1185";2017;41;75;"männlich";77,0712
"1186";2017;42;75;"männlich";71,6845
"1187";2017;43;75;"männlich";75,7246
"1188";2017;44;75;"männlich";75,1548
"1189";2017;45;75;"männlich";78,8841
"1190";2017;46;75;"männlich";75,5692
"1191";2017;47;75;"männlich";74,1707
"1192";2017;48;75;"männlich";80,9041
"1193";2017;49;75;"männlich";82,5615
"1194";2017;50;75;"männlich";84,2708
"1195";2017;51;75;"männlich";81,6292
"1196";2017;52;75;"männlich";81,8882
"1197";2017;1;80;"männlich";169,2524
"1198";2017;2;80;"männlich";177,9833
"1199";2017;3;80;"männlich";168,252
"1200";2017;4;80;"männlich";183,8039
"1201";2017;5;80;"männlich";184,0768
"1202";2017;6;80;"männlich";184,5315
"1203";2017;7;80;"männlich";184,6224
"1204";2017;8;80;"männlich";175,4368
"1205";2017;9;80;"männlich";170,7985
"1206";2017;10;80;"männlich";152,2453
"1207";2017;11;80;"männlich";149,335
"1208";2017;12;80;"männlich";150,7901
"1209";2017;13;80;"männlich";147,1523
"1210";2017;14;80;"männlich";140,1493
"1211";2017;15;80;"männlich";136,0567
"1212";2017;16;80;"männlich";134,7835
"1213";2017;17;80;"männlich";143,9691
"1214";2017;18;80;"männlich";135,9658
"1215";2017;19;80;"männlich";142,514
"1216";2017;20;80;"männlich";138,1485
"1217";2017;21;80;"männlich";133,6012
"1218";2017;22;80;"männlich";135,1473
"1219";2017;23;80;"männlich";126,962
"1220";2017;24;80;"männlich";129,5995
"1221";2017;25;80;"männlich";135,511
"1222";2017;26;80;"männlich";129,5085
"1223";2017;27;80;"männlich";133,6921
"1224";2017;28;80;"männlich";125,1431
"1225";2017;29;80;"männlich";135,2382
"1226";2017;30;80;"männlich";127,5077
"1227";2017;31;80;"männlich";131,2365
"1228";2017;32;80;"männlich";123,3241
"1229";2017;33;80;"männlich";129,4176
"1230";2017;34;80;"männlich";129,3266
"1231";2017;35;80;"männlich";132,7826
"1232";2017;36;80;"männlich";127,2349
"1233";2017;37;80;"männlich";138,1485
"1234";2017;38;80;"männlich";131,6003
"1235";2017;39;80;"männlich";138,0576
"1236";2017;40;80;"männlich";137,1481
"1237";2017;41;80;"männlich";150,1535
"1238";2017;42;80;"männlich";145,7881
