Geschlecht,Jahr,Monat,AlterVon,AlterBis,Anzahl
 2            ,              2006         ,              3            ,              15           ,              29           ,              123
 2            ,              2006         ,              4            ,              15           ,              29           ,              140
 2            ,              2006         ,              5            ,              15           ,              29           ,              113
 2            ,              2006         ,              6            ,              15           ,              29           ,              125
 2            ,              2006         ,              7            ,              15           ,              29           ,              159
 2            ,              2006         ,              8            ,              15           ,              29           ,              125
 2            ,              2006         ,              9            ,              15           ,              29           ,              133
 2            ,              2006         ,              10           ,              15           ,              29           ,              144
 2            ,              2006         ,              11           ,              15           ,              29           ,              141
 2            ,              2006         ,              12           ,              15           ,              29           ,              135
 2            ,              2006         ,              1            ,              30           ,              34           ,              75
 2            ,              2006         ,              2            ,              30           ,              34           ,              53
 2            ,              2006         ,              3            ,              30           ,              34           ,              63
 2            ,              2006         ,              4            ,              30           ,              34           ,              80
 2            ,              2006         ,              5            ,              30           ,              34           ,              87
 2            ,              2006         ,              6            ,              30           ,              34           ,              65
 2            ,              2006         ,              7            ,              30           ,              34           ,              73
 2            ,              2006         ,              8            ,              30           ,              34           ,              69
 2            ,              2006         ,              9            ,              30           ,              34           ,              75
 2            ,              2006         ,              10           ,              30           ,              34           ,              64
 2            ,              2006         ,              11           ,              30           ,              34           ,              62
 2            ,              2006         ,              12           ,              30           ,              34           ,              78
 2            ,              2006         ,              1            ,              35           ,              39           ,              156
 2            ,              2006         ,              2            ,              35           ,              39           ,              145
 2            ,              2006         ,              3            ,              35           ,              39           ,              170
 2            ,              2006         ,              4            ,              35           ,              39           ,              170
 2            ,              2006         ,              5            ,              35           ,              39           ,              156
 2            ,              2006         ,              6            ,              35           ,              39           ,              147
 2            ,              2006         ,              7            ,              35           ,              39           ,              164
 2            ,              2006         ,              8            ,              35           ,              39           ,              153
 2            ,              2006         ,              9            ,              35           ,              39           ,              140
 2            ,              2006         ,              10           ,              35           ,              39           ,              148
 2            ,              2006         ,              11           ,              35           ,              39           ,              143
 2            ,              2006         ,              12           ,              35           ,              39           ,              145
 2            ,              2006         ,              1            ,              40           ,              44           ,              300
 2            ,              2006         ,              2            ,              40           ,              44           ,              276
 2            ,              2006         ,              3            ,              40           ,              44           ,              300
 2            ,              2006         ,              4            ,              40           ,              44           ,              290
 2            ,              2006         ,              5            ,              40           ,              44           ,              313
 2            ,              2006         ,              6            ,              40           ,              44           ,              276
 2            ,              2006         ,              7            ,              40           ,              44           ,              294
 2            ,              2006         ,              8            ,              40           ,              44           ,              291
 2            ,              2006         ,              9            ,              40           ,              44           ,              250
 2            ,              2006         ,              10           ,              40           ,              44           ,              316
 2            ,              2006         ,              11           ,              40           ,              44           ,              310
 2            ,              2006         ,              12           ,              40           ,              44           ,              315
 2            ,              2006         ,              1            ,              45           ,              49           ,              559
 2            ,              2006         ,              2            ,              45           ,              49           ,              424
 2            ,              2006         ,              3            ,              45           ,              49           ,              472
 2            ,              2006         ,              4            ,              45           ,              49           ,              496
 2            ,              2006         ,              5            ,              45           ,              49           ,              459
 2            ,              2006         ,              6            ,              45           ,              49           ,              473
 2            ,              2006         ,              7            ,              45           ,              49           ,              487
 2            ,              2006         ,              8            ,              45           ,              49           ,              491
 2            ,              2006         ,              9            ,              45           ,              49           ,              444
 2            ,              2006         ,              10           ,              45           ,              49           ,              446
 2            ,              2006         ,              11           ,              45           ,              49           ,              454
 2            ,              2006         ,              12           ,              45           ,              49           ,              490
 2            ,              2006         ,              1            ,              50           ,              54           ,              685
 2            ,              2006         ,              2            ,              50           ,              54           ,              589
 2            ,              2006         ,              3            ,              50           ,              54           ,              725
 2            ,              2006         ,              4            ,              50           ,              54           ,              673
 2            ,              2006         ,              5            ,              50           ,              54           ,              674
 2            ,              2006         ,              6            ,              50           ,              54           ,              638
 2            ,              2006         ,              7            ,              50           ,              54           ,              710
 2            ,              2006         ,              8            ,              50           ,              54           ,              634
 2            ,              2006         ,              9            ,              50           ,              54           ,              659
 2            ,              2006         ,              10           ,              50           ,              54           ,              620
 2            ,              2006         ,              11           ,              50           ,              54           ,              643
 2            ,              2006         ,              12           ,              50           ,              54           ,              697
 2            ,              2006         ,              1            ,              55           ,              59           ,              940
 2            ,              2006         ,              2            ,              55           ,              59           ,              838
 2            ,              2006         ,              3            ,              55           ,              59           ,              865
 2            ,              2006         ,              4            ,              55           ,              59           ,              837
 2            ,              2006         ,              5            ,              55           ,              59           ,              803
 2            ,              2006         ,              6            ,              55           ,              59           ,              878
 2            ,              2006         ,              7            ,              55           ,              59           ,              898
 2            ,              2006         ,              8            ,              55           ,              59           ,              874
 2            ,              2006         ,              9            ,              55           ,              59           ,              885
 2            ,              2006         ,              10           ,              55           ,              59           ,              930
 2            ,              2006         ,              11           ,              55           ,              59           ,              852
 2            ,              2006         ,              12           ,              55           ,              59           ,              880
 2            ,              2006         ,              1            ,              60           ,              64           ,              1348
 2            ,              2006         ,              2            ,              60           ,              64           ,              1177
 2            ,              2006         ,              3            ,              60           ,              64           ,              1208
 2            ,              2006         ,              4            ,              60           ,              64           ,              1185
 2            ,              2006         ,              5            ,              60           ,              64           ,              1244
 2            ,              2006         ,              6            ,              60           ,              64           ,              1156
 2            ,              2006         ,              7            ,              60           ,              64           ,              1219
 2            ,              2006         ,              8            ,              60           ,              64           ,              1221
 2            ,              2006         ,              9            ,              60           ,              64           ,              1121
 2            ,              2006         ,              10           ,              60           ,              64           ,              1113
 2            ,              2006         ,              11           ,              60           ,              64           ,              1105
 2            ,              2006         ,              12           ,              60           ,              64           ,              1205
 2            ,              2006         ,              1            ,              65           ,              69           ,              2252
 2            ,              2006         ,              2            ,              65           ,              69           ,              2050
 2            ,              2006         ,              3            ,              65           ,              69           ,              2302
 2            ,              2006         ,              4            ,              65           ,              69           ,              2115
 2            ,              2006         ,              5            ,              65           ,              69           ,              2179
 2            ,              2006         ,              6            ,              65           ,              69           ,              2107
 2            ,              2006         ,              7            ,              65           ,              69           ,              2235
 2            ,              2006         ,              8            ,              65           ,              69           ,              2089
 2            ,              2006         ,              9            ,              65           ,              69           ,              2025
 2            ,              2006         ,              10           ,              65           ,              69           ,              2059
 2            ,              2006         ,              11           ,              65           ,              69           ,              2068
 2            ,              2006         ,              12           ,              65           ,              69           ,              2194
 2            ,              2006         ,              1            ,              70           ,              74           ,              3061
 2            ,              2006         ,              2            ,              70           ,              74           ,              2722
 2            ,              2006         ,              3            ,              70           ,              74           ,              3034
 2            ,              2006         ,              4            ,              70           ,              74           ,              2823
 2            ,              2006         ,              5            ,              70           ,              74           ,              2737
 2            ,              2006         ,              6            ,              70           ,              74           ,              2718
 2            ,              2006         ,              7            ,              70           ,              74           ,              3024
 2            ,              2006         ,              8            ,              70           ,              74           ,              2762
 2            ,              2006         ,              9            ,              70           ,              74           ,              2813
 2            ,              2006         ,              10           ,              70           ,              74           ,              2798
 2            ,              2006         ,              11           ,              70           ,              74           ,              2866
 2            ,              2006         ,              12           ,              70           ,              74           ,              2857
 2            ,              2006         ,              1            ,              75           ,              79           ,              5068
 2            ,              2006         ,              2            ,              75           ,              79           ,              4706
 2            ,              2006         ,              3            ,              75           ,              79           ,              5070
 2            ,              2006         ,              4            ,              75           ,              79           ,              4633
 2            ,              2006         ,              5            ,              75           ,              79           ,              4670
 2            ,              2006         ,              6            ,              75           ,              79           ,              4532
 2            ,              2006         ,              7            ,              75           ,              79           ,              5060
 2            ,              2006         ,              8            ,              75           ,              79           ,              4361
 2            ,              2006         ,              9            ,              75           ,              79           ,              4250
 2            ,              2006         ,              10           ,              75           ,              79           ,              4260
 2            ,              2006         ,              11           ,              75           ,              79           ,              4344
 2            ,              2006         ,              12           ,              75           ,              79           ,              4662
 2            ,              2006         ,              1            ,              80           ,              84           ,              8227
 2            ,              2006         ,              2            ,              80           ,              84           ,              7425
 2            ,              2006         ,              3            ,              80           ,              84           ,              8276
 2            ,              2006         ,              4            ,              80           ,              84           ,              7570
 2            ,              2006         ,              5            ,              80           ,              84           ,              7356
 2            ,              2006         ,              6            ,              80           ,              84           ,              7161
 2            ,              2006         ,              7            ,              80           ,              84           ,              8075
 2            ,              2006         ,              8            ,              80           ,              84           ,              6974
 2            ,              2006         ,              9            ,              80           ,              84           ,              6940
 2            ,              2006         ,              10           ,              80           ,              84           ,              7037
 2            ,              2006         ,              11           ,              80           ,              84           ,              7020
 2            ,              2006         ,              12           ,              80           ,              84           ,              7503
 2            ,              2006         ,              1            ,              85           ,              89           ,              6840
 2            ,              2006         ,              2            ,              85           ,              89           ,              6212
 2            ,              2006         ,              3            ,              85           ,              89           ,              7150
 2            ,              2006         ,              4            ,              85           ,              89           ,              6586
 2            ,              2006         ,              5            ,              85           ,              89           ,              6461
 2            ,              2006         ,              6            ,              85           ,              89           ,              6468
 2            ,              2006         ,              7            ,              85           ,              89           ,              7266
 2            ,              2006         ,              8            ,              85           ,              89           ,              6380
 2            ,              2006         ,              9            ,              85           ,              89           ,              6466
 2            ,              2006         ,              10           ,              85           ,              89           ,              6462
 2            ,              2006         ,              11           ,              85           ,              89           ,              6684
 2            ,              2006         ,              12           ,              85           ,              89           ,              7299
 2            ,              2006         ,              1            ,              90           ,              94           ,              6951
 2            ,              2006         ,              2            ,              90           ,              94           ,              6100
 2            ,              2006         ,              3            ,              90           ,              94           ,              6540
 2            ,              2006         ,              4            ,              90           ,              94           ,              5858
 2            ,              2006         ,              5            ,              90           ,              94           ,              5693
 2            ,              2006         ,              6            ,              90           ,              94           ,              5739
 2            ,              2006         ,              7            ,              90           ,              94           ,              6285
 2            ,              2006         ,              8            ,              90           ,              94           ,              5390
 2            ,              2006         ,              9            ,              90           ,              94           ,              5454
 2            ,              2006         ,              10           ,              90           ,              94           ,              5371
 2            ,              2006         ,              11           ,              90           ,              94           ,              5434
 2            ,              2006         ,              12           ,              90           ,              94           ,              5815
 2            ,              2006         ,              1            ,              95           ,              100          ,              3031
 2            ,              2006         ,              2            ,              95           ,              100          ,              2748
 2            ,              2006         ,              3            ,              95           ,              100          ,              2829
 2            ,              2006         ,              4            ,              95           ,              100          ,              2620
 2            ,              2006         ,              5            ,              95           ,              100          ,              2490
 2            ,              2006         ,              6            ,              95           ,              100          ,              2532
 2            ,              2006         ,              7            ,              95           ,              100          ,              2859
 2            ,              2006         ,              8            ,              95           ,              100          ,              2417
 2            ,              2006         ,              9            ,              95           ,              100          ,              2529
 2            ,              2006         ,              10           ,              95           ,              100          ,              2498
 2            ,              2006         ,              11           ,              95           ,              100          ,              2519
 2            ,              2006         ,              12           ,              95           ,              100          ,              2712
 2            ,              2005         ,              1            ,              0            ,              14           ,              170
 2            ,              2005         ,              2            ,              0            ,              14           ,              164
 2            ,              2005         ,              3            ,              0            ,              14           ,              176
 2            ,              2005         ,              4            ,              0            ,              14           ,              141
 2            ,              2005         ,              5            ,              0            ,              14           ,              156
 2            ,              2005         ,              6            ,              0            ,              14           ,              146
 2            ,              2005         ,              7            ,              0            ,              14           ,              141
 2            ,              2005         ,              8            ,              0            ,              14           ,              156
 2            ,              2005         ,              9            ,              0            ,              14           ,              128
 2            ,              2005         ,              10           ,              0            ,              14           ,              155
 2            ,              2005         ,              11           ,              0            ,              14           ,              153
 2            ,              2005         ,              12           ,              0            ,              14           ,              156
 2            ,              2005         ,              1            ,              15           ,              29           ,              148
 2            ,              2005         ,              2            ,              15           ,              29           ,              115
 2            ,              2005         ,              3            ,              15           ,              29           ,              152
 2            ,              2005         ,              4            ,              15           ,              29           ,              126
 2            ,              2005         ,              5            ,              15           ,              29           ,              135
 2            ,              2005         ,              6            ,              15           ,              29           ,              137
 2            ,              2005         ,              7            ,              15           ,              29           ,              127
 2            ,              2005         ,              8            ,              15           ,              29           ,              115
 2            ,              2005         ,              9            ,              15           ,              29           ,              134
 2            ,              2005         ,              10           ,              15           ,              29           ,              124
 2            ,              2005         ,              11           ,              15           ,              29           ,              139
 2            ,              2005         ,              12           ,              15           ,              29           ,              140
 2            ,              2005         ,              1            ,              30           ,              34           ,              83
 2            ,              2005         ,              2            ,              30           ,              34           ,              75
 2            ,              2005         ,              3            ,              30           ,              34           ,              94
 2            ,              2005         ,              4            ,              30           ,              34           ,              71
 2            ,              2005         ,              5            ,              30           ,              34           ,              83
 2            ,              2005         ,              6            ,              30           ,              34           ,              79
 2            ,              2005         ,              7            ,              30           ,              34           ,              64
 2            ,              2005         ,              8            ,              30           ,              34           ,              65
 2            ,              2005         ,              9            ,              30           ,              34           ,              68
 2            ,              2005         ,              10           ,              30           ,              34           ,              82
 2            ,              2005         ,              11           ,              30           ,              34           ,              95
 2            ,              2005         ,              12           ,              30           ,              34           ,              76
 2            ,              2005         ,              1            ,              35           ,              39           ,              189
 2            ,              2005         ,              2            ,              35           ,              39           ,              157
 2            ,              2005         ,              3            ,              35           ,              39           ,              187
 2            ,              2005         ,              4            ,              35           ,              39           ,              166
 2            ,              2005         ,              5            ,              35           ,              39           ,              166
 2            ,              2005         ,              6            ,              35           ,              39           ,              153
 2            ,              2005         ,              7            ,              35           ,              39           ,              182
 2            ,              2005         ,              8            ,              35           ,              39           ,              146
 2            ,              2005         ,              9            ,              35           ,              39           ,              147
 2            ,              2005         ,              10           ,              35           ,              39           ,              146
 2            ,              2005         ,              11           ,              35           ,              39           ,              157
 2            ,              2005         ,              12           ,              35           ,              39           ,              160
 2            ,              2005         ,              1            ,              40           ,              44           ,              325
 2            ,              2005         ,              2            ,              40           ,              44           ,              312
 2            ,              2005         ,              3            ,              40           ,              44           ,              335
 2            ,              2005         ,              4            ,              40           ,              44           ,              318
 2            ,              2005         ,              5            ,              40           ,              44           ,              317
 2            ,              2005         ,              6            ,              40           ,              44           ,              304
 2            ,              2005         ,              7            ,              40           ,              44           ,              305
 2            ,              2005         ,              8            ,              40           ,              44           ,              295
 2            ,              2005         ,              9            ,              40           ,              44           ,              307
 2            ,              2005         ,              10           ,              40           ,              44           ,              298
 2            ,              2005         ,              11           ,              40           ,              44           ,              314
 2            ,              2005         ,              12           ,              40           ,              44           ,              302
 2            ,              2005         ,              1            ,              45           ,              49           ,              516
 2            ,              2005         ,              2            ,              45           ,              49           ,              466
 2            ,              2005         ,              3            ,              45           ,              49           ,              461
 2            ,              2005         ,              4            ,              45           ,              49           ,              451
 2            ,              2005         ,              5            ,              45           ,              49           ,              487
 2            ,              2005         ,              6            ,              45           ,              49           ,              445
 2            ,              2005         ,              7            ,              45           ,              49           ,              495
 2            ,              2005         ,              8            ,              45           ,              49           ,              443
 2            ,              2005         ,              9            ,              45           ,              49           ,              455
 2            ,              2005         ,              10           ,              45           ,              49           ,              518
 2            ,              2005         ,              11           ,              45           ,              49           ,              474
 2            ,              2005         ,              12           ,              45           ,              49           ,              503
 2            ,              2005         ,              1            ,              50           ,              54           ,              747
 2            ,              2005         ,              2            ,              50           ,              54           ,              665
 2            ,              2005         ,              3            ,              50           ,              54           ,              787
 2            ,              2005         ,              4            ,              50           ,              54           ,              650
 2            ,              2005         ,              5            ,              50           ,              54           ,              645
 2            ,              2005         ,              6            ,              50           ,              54           ,              602
 2            ,              2005         ,              7            ,              50           ,              54           ,              645
 2            ,              2005         ,              8            ,              50           ,              54           ,              632
 2            ,              2005         ,              9            ,              50           ,              54           ,              620
 2            ,              2005         ,              10           ,              50           ,              54           ,              685
 2            ,              2005         ,              11           ,              50           ,              54           ,              655
 2            ,              2005         ,              12           ,              50           ,              54           ,              708
 2            ,              2005         ,              1            ,              55           ,              59           ,              844
 2            ,              2005         ,              2            ,              55           ,              59           ,              842
 2            ,              2005         ,              3            ,              55           ,              59           ,              907
 2            ,              2005         ,              4            ,              55           ,              59           ,              840
 2            ,              2005         ,              5            ,              55           ,              59           ,              786
 2            ,              2005         ,              6            ,              55           ,              59           ,              778
 2            ,              2005         ,              7            ,              55           ,              59           ,              828
 2            ,              2005         ,              8            ,              55           ,              59           ,              848
 2            ,              2005         ,              9            ,              55           ,              59           ,              812
 2            ,              2005         ,              10           ,              55           ,              59           ,              874
 2            ,              2005         ,              11           ,              55           ,              59           ,              802
 2            ,              2005         ,              12           ,              55           ,              59           ,              909
 2            ,              2005         ,              1            ,              60           ,              64           ,              1458
 2            ,              2005         ,              2            ,              60           ,              64           ,              1447
 2            ,              2005         ,              3            ,              60           ,              64           ,              1490
 2            ,              2005         ,              4            ,              60           ,              64           ,              1325
 2            ,              2005         ,              5            ,              60           ,              64           ,              1310
 2            ,              2005         ,              6            ,              60           ,              64           ,              1364
 2            ,              2005         ,              7            ,              60           ,              64           ,              1251
 2            ,              2005         ,              8            ,              60           ,              64           ,              1326
 2            ,              2005         ,              9            ,              60           ,              64           ,              1215
 2            ,              2005         ,              10           ,              60           ,              64           ,              1249
 2            ,              2005         ,              11           ,              60           ,              64           ,              1282
 2            ,              2005         ,              12           ,              60           ,              64           ,              1336
 2            ,              2005         ,              1            ,              65           ,              69           ,              2240
 2            ,              2005         ,              2            ,              65           ,              69           ,              2106
 2            ,              2005         ,              3            ,              65           ,              69           ,              2552
 2            ,              2005         ,              4            ,              65           ,              69           ,              2226
 2            ,              2005         ,              5            ,              65           ,              69           ,              2165
 2            ,              2005         ,              6            ,              65           ,              69           ,              2047
 2            ,              2005         ,              7            ,              65           ,              69           ,              2167
 2            ,              2005         ,              8            ,              65           ,              69           ,              2065
 2            ,              2005         ,              9            ,              65           ,              69           ,              2111
 2            ,              2005         ,              10           ,              65           ,              69           ,              2133
 2            ,              2005         ,              11           ,              65           ,              69           ,              2187
 2            ,              2005         ,              12           ,              65           ,              69           ,              2277
 2            ,              2005         ,              1            ,              70           ,              74           ,              3023
 2            ,              2005         ,              2            ,              70           ,              74           ,              3020
 2            ,              2005         ,              3            ,              70           ,              74           ,              3334
 2            ,              2005         ,              4            ,              70           ,              74           ,              2877
 2            ,              2005         ,              5            ,              70           ,              74           ,              2851
 2            ,              2005         ,              6            ,              70           ,              74           ,              2719
 2            ,              2005         ,              7            ,              70           ,              74           ,              2661
 2            ,              2005         ,              8            ,              70           ,              74           ,              2621
 2            ,              2005         ,              9            ,              70           ,              74           ,              2564
 2            ,              2005         ,              10           ,              70           ,              74           ,              2683
 2            ,              2005         ,              11           ,              70           ,              74           ,              2857
 2            ,              2005         ,              12           ,              70           ,              74           ,              2977
