Geschlecht,Jahr,Monat,AlterVon,AlterBis,Anzahl
 2            ,              2018         ,              32           ,              95           ,              100          ,              837
 2            ,              2018         ,              33           ,              95           ,              100          ,              702
 2            ,              2018         ,              34           ,              95           ,              100          ,              662
 2            ,              2018         ,              35           ,              95           ,              100          ,              715
 2            ,              2018         ,              36           ,              95           ,              100          ,              721
 2            ,              2018         ,              37           ,              95           ,              100          ,              708
 2            ,              2018         ,              38           ,              95           ,              100          ,              734
 2            ,              2018         ,              39           ,              95           ,              100          ,              712
 2            ,              2018         ,              40           ,              95           ,              100          ,              681
 2            ,              2018         ,              41           ,              95           ,              100          ,              741
 2            ,              2018         ,              42           ,              95           ,              100          ,              749
 2            ,              2018         ,              43           ,              95           ,              100          ,              716
 2            ,              2018         ,              44           ,              95           ,              100          ,              761
 2            ,              2018         ,              45           ,              95           ,              100          ,              809
 2            ,              2018         ,              46           ,              95           ,              100          ,              699
 2            ,              2018         ,              47           ,              95           ,              100          ,              794
 2            ,              2018         ,              48           ,              95           ,              100          ,              795
 2            ,              2018         ,              49           ,              95           ,              100          ,              800
 2            ,              2018         ,              50           ,              95           ,              100          ,              790
 2            ,              2018         ,              51           ,              95           ,              100          ,              889
 2            ,              2018         ,              52           ,              95           ,              100          ,              829
 2            ,              2017         ,              1            ,              0            ,              29           ,              61
 2            ,              2017         ,              2            ,              0            ,              29           ,              63
 2            ,              2017         ,              3            ,              0            ,              29           ,              61
 2            ,              2017         ,              4            ,              0            ,              29           ,              58
 2            ,              2017         ,              5            ,              0            ,              29           ,              52
 2            ,              2017         ,              6            ,              0            ,              29           ,              56
 2            ,              2017         ,              7            ,              0            ,              29           ,              55
 2            ,              2017         ,              8            ,              0            ,              29           ,              70
 2            ,              2017         ,              9            ,              0            ,              29           ,              58
 2            ,              2017         ,              10           ,              0            ,              29           ,              55
 2            ,              2017         ,              11           ,              0            ,              29           ,              63
 2            ,              2017         ,              12           ,              0            ,              29           ,              43
 2            ,              2017         ,              13           ,              0            ,              29           ,              50
 2            ,              2017         ,              14           ,              0            ,              29           ,              49
 2            ,              2017         ,              15           ,              0            ,              29           ,              55
 2            ,              2017         ,              16           ,              0            ,              29           ,              69
 2            ,              2017         ,              17           ,              0            ,              29           ,              55
 2            ,              2017         ,              18           ,              0            ,              29           ,              61
 2            ,              2017         ,              19           ,              0            ,              29           ,              45
 2            ,              2017         ,              20           ,              0            ,              29           ,              68
 2            ,              2017         ,              21           ,              0            ,              29           ,              59
 2            ,              2017         ,              22           ,              0            ,              29           ,              46
 2            ,              2017         ,              23           ,              0            ,              29           ,              59
 2            ,              2017         ,              24           ,              0            ,              29           ,              48
 2            ,              2017         ,              25           ,              0            ,              29           ,              66
 2            ,              2017         ,              26           ,              0            ,              29           ,              58
 2            ,              2017         ,              27           ,              0            ,              29           ,              45
 2            ,              2017         ,              28           ,              0            ,              29           ,              52
 2            ,              2017         ,              29           ,              0            ,              29           ,              47
 2            ,              2017         ,              30           ,              0            ,              29           ,              55
 2            ,              2017         ,              31           ,              0            ,              29           ,              47
 2            ,              2017         ,              32           ,              0            ,              29           ,              67
 2            ,              2017         ,              33           ,              0            ,              29           ,              62
 2            ,              2017         ,              34           ,              0            ,              29           ,              46
 2            ,              2017         ,              35           ,              0            ,              29           ,              56
 2            ,              2017         ,              36           ,              0            ,              29           ,              49
 2            ,              2017         ,              37           ,              0            ,              29           ,              63
 2            ,              2017         ,              38           ,              0            ,              29           ,              66
 2            ,              2017         ,              39           ,              0            ,              29           ,              57
 2            ,              2017         ,              40           ,              0            ,              29           ,              57
 2            ,              2017         ,              41           ,              0            ,              29           ,              51
 2            ,              2017         ,              42           ,              0            ,              29           ,              48
 2            ,              2017         ,              43           ,              0            ,              29           ,              57
 2            ,              2017         ,              44           ,              0            ,              29           ,              44
 2            ,              2017         ,              45           ,              0            ,              29           ,              49
 2            ,              2017         ,              46           ,              0            ,              29           ,              58
 2            ,              2017         ,              47           ,              0            ,              29           ,              46
 2            ,              2017         ,              48           ,              0            ,              29           ,              43
 2            ,              2017         ,              49           ,              0            ,              29           ,              62
 2            ,              2017         ,              50           ,              0            ,              29           ,              56
 2            ,              2017         ,              51           ,              0            ,              29           ,              47
 2            ,              2017         ,              52           ,              0            ,              29           ,              64
 2            ,              2017         ,              1            ,              30           ,              34           ,              11
 2            ,              2017         ,              2            ,              30           ,              34           ,              19
 2            ,              2017         ,              3            ,              30           ,              34           ,              17
 2            ,              2017         ,              4            ,              30           ,              34           ,              18
 2            ,              2017         ,              5            ,              30           ,              34           ,              11
 2            ,              2017         ,              6            ,              30           ,              34           ,              10
 2            ,              2017         ,              7            ,              30           ,              34           ,              10
 2            ,              2017         ,              8            ,              30           ,              34           ,              18
 2            ,              2017         ,              9            ,              30           ,              34           ,              21
 2            ,              2017         ,              10           ,              30           ,              34           ,              19
 2            ,              2017         ,              11           ,              30           ,              34           ,              12
 2            ,              2017         ,              12           ,              30           ,              34           ,              14
 2            ,              2017         ,              13           ,              30           ,              34           ,              15
 2            ,              2017         ,              14           ,              30           ,              34           ,              16
 2            ,              2017         ,              15           ,              30           ,              34           ,              16
 2            ,              2017         ,              16           ,              30           ,              34           ,              28
 2            ,              2017         ,              17           ,              30           ,              34           ,              20
 2            ,              2017         ,              18           ,              30           ,              34           ,              12
 2            ,              2017         ,              19           ,              30           ,              34           ,              17
 2            ,              2017         ,              20           ,              30           ,              34           ,              15
 2            ,              2017         ,              21           ,              30           ,              34           ,              21
 2            ,              2017         ,              22           ,              30           ,              34           ,              19
 2            ,              2017         ,              23           ,              30           ,              34           ,              15
 2            ,              2017         ,              24           ,              30           ,              34           ,              17
 2            ,              2017         ,              25           ,              30           ,              34           ,              24
 2            ,              2017         ,              26           ,              30           ,              34           ,              26
 2            ,              2017         ,              27           ,              30           ,              34           ,              11
 2            ,              2017         ,              28           ,              30           ,              34           ,              20
 2            ,              2017         ,              29           ,              30           ,              34           ,              12
 2            ,              2017         ,              30           ,              30           ,              34           ,              14
 2            ,              2017         ,              31           ,              30           ,              34           ,              20
 2            ,              2017         ,              32           ,              30           ,              34           ,              22
 2            ,              2017         ,              33           ,              30           ,              34           ,              15
 2            ,              2017         ,              34           ,              30           ,              34           ,              21
 2            ,              2017         ,              35           ,              30           ,              34           ,              15
 2            ,              2017         ,              36           ,              30           ,              34           ,              21
 2            ,              2017         ,              37           ,              30           ,              34           ,              16
 2            ,              2017         ,              38           ,              30           ,              34           ,              29
 2            ,              2017         ,              39           ,              30           ,              34           ,              13
 2            ,              2017         ,              40           ,              30           ,              34           ,              13
 2            ,              2017         ,              41           ,              30           ,              34           ,              21
 2            ,              2017         ,              42           ,              30           ,              34           ,              17
 2            ,              2017         ,              43           ,              30           ,              34           ,              16
 2            ,              2017         ,              44           ,              30           ,              34           ,              9
 2            ,              2017         ,              45           ,              30           ,              34           ,              17
 2            ,              2017         ,              46           ,              30           ,              34           ,              20
 2            ,              2017         ,              47           ,              30           ,              34           ,              15
 2            ,              2017         ,              48           ,              30           ,              34           ,              13
 2            ,              2017         ,              49           ,              30           ,              34           ,              25
 2            ,              2017         ,              50           ,              30           ,              34           ,              11
 2            ,              2017         ,              51           ,              30           ,              34           ,              15
 2            ,              2017         ,              52           ,              30           ,              34           ,              16
 2            ,              2017         ,              1            ,              35           ,              39           ,              26
 2            ,              2017         ,              2            ,              35           ,              39           ,              26
 2            ,              2017         ,              3            ,              35           ,              39           ,              30
 2            ,              2017         ,              4            ,              35           ,              39           ,              25
 2            ,              2017         ,              5            ,              35           ,              39           ,              15
 2            ,              2017         ,              6            ,              35           ,              39           ,              28
 2            ,              2017         ,              7            ,              35           ,              39           ,              30
 2            ,              2017         ,              8            ,              35           ,              39           ,              31
 2            ,              2017         ,              9            ,              35           ,              39           ,              17
 2            ,              2017         ,              10           ,              35           ,              39           ,              28
 2            ,              2017         ,              11           ,              35           ,              39           ,              17
 2            ,              2017         ,              12           ,              35           ,              39           ,              17
 2            ,              2017         ,              13           ,              35           ,              39           ,              28
 2            ,              2017         ,              14           ,              35           ,              39           ,              18
 2            ,              2017         ,              15           ,              35           ,              39           ,              24
 2            ,              2017         ,              16           ,              35           ,              39           ,              22
 2            ,              2017         ,              17           ,              35           ,              39           ,              23
 2            ,              2017         ,              18           ,              35           ,              39           ,              26
 2            ,              2017         ,              19           ,              35           ,              39           ,              35
 2            ,              2017         ,              20           ,              35           ,              39           ,              20
 2            ,              2017         ,              21           ,              35           ,              39           ,              27
 2            ,              2017         ,              22           ,              35           ,              39           ,              31
 2            ,              2017         ,              23           ,              35           ,              39           ,              20
 2            ,              2017         ,              24           ,              35           ,              39           ,              23
 2            ,              2017         ,              25           ,              35           ,              39           ,              22
 2            ,              2017         ,              26           ,              35           ,              39           ,              22
 2            ,              2017         ,              27           ,              35           ,              39           ,              21
 2            ,              2017         ,              28           ,              35           ,              39           ,              15
 2            ,              2017         ,              29           ,              35           ,              39           ,              20
 2            ,              2017         ,              30           ,              35           ,              39           ,              26
 2            ,              2017         ,              31           ,              35           ,              39           ,              27
 2            ,              2017         ,              32           ,              35           ,              39           ,              16
 2            ,              2017         ,              33           ,              35           ,              39           ,              20
 2            ,              2017         ,              34           ,              35           ,              39           ,              23
 2            ,              2017         ,              35           ,              35           ,              39           ,              21
 2            ,              2017         ,              36           ,              35           ,              39           ,              26
 2            ,              2017         ,              37           ,              35           ,              39           ,              25
 2            ,              2017         ,              38           ,              35           ,              39           ,              23
 2            ,              2017         ,              39           ,              35           ,              39           ,              21
 2            ,              2017         ,              40           ,              35           ,              39           ,              29
 2            ,              2017         ,              41           ,              35           ,              39           ,              26
 2            ,              2017         ,              42           ,              35           ,              39           ,              29
 2            ,              2017         ,              43           ,              35           ,              39           ,              18
 2            ,              2017         ,              44           ,              35           ,              39           ,              31
 2            ,              2017         ,              45           ,              35           ,              39           ,              27
 2            ,              2017         ,              46           ,              35           ,              39           ,              27
 2            ,              2017         ,              47           ,              35           ,              39           ,              20
 2            ,              2017         ,              48           ,              35           ,              39           ,              24
 2            ,              2017         ,              49           ,              35           ,              39           ,              25
 2            ,              2017         ,              50           ,              35           ,              39           ,              34
 2            ,              2017         ,              51           ,              35           ,              39           ,              24
 2            ,              2017         ,              52           ,              35           ,              39           ,              27
 2            ,              2017         ,              1            ,              40           ,              44           ,              47
 2            ,              2017         ,              2            ,              40           ,              44           ,              46
 2            ,              2017         ,              3            ,              40           ,              44           ,              37
 2            ,              2017         ,              4            ,              40           ,              44           ,              43
 2            ,              2017         ,              5            ,              40           ,              44           ,              35
 2            ,              2017         ,              6            ,              40           ,              44           ,              37
 2            ,              2017         ,              7            ,              40           ,              44           ,              53
 2            ,              2017         ,              8            ,              40           ,              44           ,              39
 2            ,              2017         ,              9            ,              40           ,              44           ,              37
 2            ,              2017         ,              10           ,              40           ,              44           ,              44
 2            ,              2017         ,              11           ,              40           ,              44           ,              30
 2            ,              2017         ,              12           ,              40           ,              44           ,              31
 2            ,              2017         ,              13           ,              40           ,              44           ,              29
 2            ,              2017         ,              14           ,              40           ,              44           ,              22
 2            ,              2017         ,              15           ,              40           ,              44           ,              37
 2            ,              2017         ,              16           ,              40           ,              44           ,              31
 2            ,              2017         ,              17           ,              40           ,              44           ,              31
 2            ,              2017         ,              18           ,              40           ,              44           ,              42
 2            ,              2017         ,              19           ,              40           ,              44           ,              42
 2            ,              2017         ,              20           ,              40           ,              44           ,              23
 2            ,              2017         ,              21           ,              40           ,              44           ,              33
 2            ,              2017         ,              22           ,              40           ,              44           ,              35
 2            ,              2017         ,              23           ,              40           ,              44           ,              29
 2            ,              2017         ,              24           ,              40           ,              44           ,              53
 2            ,              2017         ,              25           ,              40           ,              44           ,              36
 2            ,              2017         ,              26           ,              40           ,              44           ,              34
 2            ,              2017         ,              27           ,              40           ,              44           ,              30
 2            ,              2017         ,              28           ,              40           ,              44           ,              41
 2            ,              2017         ,              29           ,              40           ,              44           ,              31
 2            ,              2017         ,              30           ,              40           ,              44           ,              37
 2            ,              2017         ,              31           ,              40           ,              44           ,              41
 2            ,              2017         ,              32           ,              40           ,              44           ,              42
 2            ,              2017         ,              33           ,              40           ,              44           ,              31
 2            ,              2017         ,              34           ,              40           ,              44           ,              33
 2            ,              2017         ,              35           ,              40           ,              44           ,              39
 2            ,              2017         ,              36           ,              40           ,              44           ,              32
 2            ,              2017         ,              37           ,              40           ,              44           ,              42
 2            ,              2017         ,              38           ,              40           ,              44           ,              42
 2            ,              2017         ,              39           ,              40           ,              44           ,              37
 2            ,              2017         ,              40           ,              40           ,              44           ,              25
 2            ,              2017         ,              41           ,              40           ,              44           ,              29
 2            ,              2017         ,              42           ,              40           ,              44           ,              33
 2            ,              2017         ,              43           ,              40           ,              44           ,              39
 2            ,              2017         ,              44           ,              40           ,              44           ,              38
 2            ,              2017         ,              45           ,              40           ,              44           ,              32
 2            ,              2017         ,              46           ,              40           ,              44           ,              40
 2            ,              2017         ,              47           ,              40           ,              44           ,              23
 2            ,              2017         ,              48           ,              40           ,              44           ,              43
 2            ,              2017         ,              49           ,              40           ,              44           ,              41
 2            ,              2017         ,              50           ,              40           ,              44           ,              32
 2            ,              2017         ,              51           ,              40           ,              44           ,              37
 2            ,              2017         ,              52           ,              40           ,              44           ,              37
 2            ,              2017         ,              1            ,              45           ,              49           ,              80
 2            ,              2017         ,              2            ,              45           ,              49           ,              92
 2            ,              2017         ,              3            ,              45           ,              49           ,              94
 2            ,              2017         ,              4            ,              45           ,              49           ,              88
 2            ,              2017         ,              5            ,              45           ,              49           ,              105
 2            ,              2017         ,              6            ,              45           ,              49           ,              82
 2            ,              2017         ,              7            ,              45           ,              49           ,              84
 2            ,              2017         ,              8            ,              45           ,              49           ,              75
 2            ,              2017         ,              9            ,              45           ,              49           ,              107
 2            ,              2017         ,              10           ,              45           ,              49           ,              96
 2            ,              2017         ,              11           ,              45           ,              49           ,              91
 2            ,              2017         ,              12           ,              45           ,              49           ,              83
 2            ,              2017         ,              13           ,              45           ,              49           ,              70
 2            ,              2017         ,              14           ,              45           ,              49           ,              84
 2            ,              2017         ,              15           ,              45           ,              49           ,              80
 2            ,              2017         ,              16           ,              45           ,              49           ,              88
 2            ,              2017         ,              17           ,              45           ,              49           ,              87
 2            ,              2017         ,              18           ,              45           ,              49           ,              83
 2            ,              2017         ,              19           ,              45           ,              49           ,              82
 2            ,              2017         ,              20           ,              45           ,              49           ,              88
 2            ,              2017         ,              21           ,              45           ,              49           ,              62
 2            ,              2017         ,              22           ,              45           ,              49           ,              81
 2            ,              2017         ,              23           ,              45           ,              49           ,              82
 2            ,              2017         ,              24           ,              45           ,              49           ,              76
 2            ,              2017         ,              25           ,              45           ,              49           ,              76
 2            ,              2017         ,              26           ,              45           ,              49           ,              74
 2            ,              2017         ,              27           ,              45           ,              49           ,              80
 2            ,              2017         ,              28           ,              45           ,              49           ,              83
 2            ,              2017         ,              29           ,              45           ,              49           ,              79
 2            ,              2017         ,              30           ,              45           ,              49           ,              75
 2            ,              2017         ,              31           ,              45           ,              49           ,              75
 2            ,              2017         ,              32           ,              45           ,              49           ,              75
 2            ,              2017         ,              33           ,              45           ,              49           ,              75
 2            ,              2017         ,              34           ,              45           ,              49           ,              83
 2            ,              2017         ,              35           ,              45           ,              49           ,              84
 2            ,              2017         ,              36           ,              45           ,              49           ,              71
 2            ,              2017         ,              37           ,              45           ,              49           ,              88
 2            ,              2017         ,              38           ,              45           ,              49           ,              104
 2            ,              2017         ,              39           ,              45           ,              49           ,              80
 2            ,              2017         ,              40           ,              45           ,              49           ,              90
 2            ,              2017         ,              41           ,              45           ,              49           ,              75
 2            ,              2017         ,              42           ,              45           ,              49           ,              79
 2            ,              2017         ,              43           ,              45           ,              49           ,              67
 2            ,              2017         ,              44           ,              45           ,              49           ,              81
 2            ,              2017         ,              45           ,              45           ,              49           ,              76
 2            ,              2017         ,              46           ,              45           ,              49           ,              70
 2            ,              2017         ,              47           ,              45           ,              49           ,              91
 2            ,              2017         ,              48           ,              45           ,              49           ,              73
 2            ,              2017         ,              49           ,              45           ,              49           ,              76
 2            ,              2017         ,              50           ,              45           ,              49           ,              90
 2            ,              2017         ,              51           ,              45           ,              49           ,              74
 2            ,              2017         ,              52           ,              45           ,              49           ,              86
 2            ,              2017         ,              1            ,              50           ,              54           ,              160
 2            ,              2017         ,              2            ,              50           ,              54           ,              190
 2            ,              2017         ,              3            ,              50           ,              54           ,              160
 2            ,              2017         ,              4            ,              50           ,              54           ,              161
 2            ,              2017         ,              5            ,              50           ,              54           ,              144
 2            ,              2017         ,              6            ,              50           ,              54           ,              195
 2            ,              2017         ,              7            ,              50           ,              54           ,              175
 2            ,              2017         ,              8            ,              50           ,              54           ,              142
 2            ,              2017         ,              9            ,              50           ,              54           ,              156
 2            ,              2017         ,              10           ,              50           ,              54           ,              175
 2            ,              2017         ,              11           ,              50           ,              54           ,              164
 2            ,              2017         ,              12           ,              50           ,              54           ,              151
 2            ,              2017         ,              13           ,              50           ,              54           ,              168
 2            ,              2017         ,              14           ,              50           ,              54           ,              145
 2            ,              2017         ,              15           ,              50           ,              54           ,              149
 2            ,              2017         ,              16           ,              50           ,              54           ,              127
 2            ,              2017         ,              17           ,              50           ,              54           ,              171
 2            ,              2017         ,              18           ,              50           ,              54           ,              145
 2            ,              2017         ,              19           ,              50           ,              54           ,              154
 2            ,              2017         ,              20           ,              50           ,              54           ,              150
 2            ,              2017         ,              21           ,              50           ,              54           ,              161
 2            ,              2017         ,              22           ,              50           ,              54           ,              150
 2            ,              2017         ,              23           ,              50           ,              54           ,              177
 2            ,              2017         ,              24           ,              50           ,              54           ,              153
 2            ,              2017         ,              25           ,              50           ,              54           ,              154
 2            ,              2017         ,              26           ,              50           ,              54           ,              133
 2            ,              2017         ,              27           ,              50           ,              54           ,              163
 2            ,              2017         ,              28           ,              50           ,              54           ,              147
 2            ,              2017         ,              29           ,              50           ,              54           ,              145
 2            ,              2017         ,              30           ,              50           ,              54           ,              145
 2            ,              2017         ,              31           ,              50           ,              54           ,              154
 2            ,              2017         ,              32           ,              50           ,              54           ,              133
